name,website,actual-website,company-overview
Selo UK Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/selo-uk-ltd,https://www.selo.com/,"Selo are one of Europe’s leading suppliers of food manufacturing and packaging systems. Selo can manufacture the likes of mayonnaise, ketchup, sauces, etc. plus supply tempering, grinding & mixing equipment. This equipment can also work in conjunction with the packaging machines, which includes pouch filling and various flowrapping machines."
Semix Pluso Spol Sro,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/semix-pluso-spol-sro,https://www.semix.cz/en,"Semix produces sweet and savoury muesli, snacks, sprouted products, porridges and mixes for catering; process grain, poppy seeds and flax seeds. Semix also manufactures bakery mixtures and fillings - delivers to bakeries, confectioneries and dairies. Company has 230 employees, exports to 30 countries. Company was founded in 1995. Private labels are welcome."
Seven Refrigeration,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/seven-refrigeration,https://www.sevenrefrigeration.co.uk/,"If you’re looking for quality temperature controlled storage, then Seven Refrigeration is your ideal partner. With a fleet of more than 1000 transportable refrigeration cold stores, and with our own engineers working nationwide, we’re trusted by businesses like yours all over the country."
Shepherds Purse Cheeses,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/shepherds-purse-cheeses,http://www.shepherdspurse.co.uk/,"It all began in 1989 when farmer’s wife, Judy Bell started making cheese on the family farm in North Yorkshire. Now, more than 30 years on they are a team of 35 making a range of award-winning speciality cheeses, most notably Yorkshire Blue, Mrs Bell’s Blue, Harrogate Blue and Fettle."
Shipton Mill Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/shipton-mill-ltd,http://www.shipton-mill.com/,"Shipton Mill is a producer of organic and artisan speciality flours. Situated in Gloucestershire we serve a very wide range of artisan bakers, top restaurants and passionate homebakers with the best organic flours available. We source our grains carefully from organic farms that care for the environment and the future of our planet. We believe strongly that organic agriculture helps move us towards a better and more sustainable future."
Shire Leasing plc,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/shire-leasing-plc,https://www.shireleasing.co.uk/,"With over 30 years of trading experience, Shire Leasing are a market leading asset finance and leasing provider supporting UK SMEs to grow."
SHORE - The Scottish Seaweed Company,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/shore-the-scottish-seaweed-company,https://www.shoreseaweed.com/,"At SHORE, we are a small passionate team with a mission to introduce seaweed into the kitchens, offices and lunchboxes across the nation. Our story began when we recognised a neglected historic superfood right on our doorstep - the remote rugged coastlines of Caithness in North Scotland. It became our mission to turn this nutritious and sustainable natural Scottish seaweed into everyday tasty products that support healthy eating and inspire clean living."
Siltbuster Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/siltbuster-process-solutions-ltd,http://www.siltbuster.com/,With over twenty years of experience and expertise treating contaminated waters across a wide range of sectors and applications – we can with confidence say that Siltbuster are true experts in our field with a passion for achieving the best solutions within water treatments for our clients.
SKYNAMO LIMITED,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/skynamo-limited,http://www.skynamo.com/,"Skynamo is the leading Field Sales software and mobile app for the Food & Beverage industry. If your company relies on building strong relationships with your customers, Skynamo enables your field sales reps to strengthen those relationships and sell more. Skynamo’s mobile app provides reps in the field with a full colour digital catalogue with the latest pricing and stock levels, as well as history of all customer communications, visits and orders captured. Our reporting features and dashboard provide managers and business owners with a full view of field sales activity, including sales made, frequency of visits, and information captured during customer engagements. Skynamo integrates with a wide range of ERP and accounting software and inventory management systems to improve order accuracy and fulfilment."
Sloemotion Distillery,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/sloemotion-distillery,https://www.sloemotiondistillery.com/,"Founded in 2002, Sloemotion Distillery is an artisan business creating great tasting spirits and liqueurs. We are based at Green Farm, in the village of Barton-le-Willows, just north of York and near to the market town of Malton, Yorkshire’s food capital."
Smooth Health,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/smooth-health-ltd,https://www.smoothhealth.co.uk/,Coming Soon
Snowdonia Cheese Company Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/snowdonia-cheese-company-ltd,http://www.snowdoniacheese.co.uk/,Coming Soon
Solent Automation Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/solent-automation-ltd,https://www.solent-automation.uk/,"Solent Automation has developed a platform to develop, deploy and support automation robots to tackle common manual labour intensive tasks in factories. Our robot cells use proven and reliable components which are coupled together with proprietary software we have developed to solve ‘pick-and-place’ challenges in an industrial environment at a very attractive price point."
Spice Kitchen Online,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/spice-kitchen-online,http://www.spicekitchenuk.com/,"We are a family-owned artisanal spice and tea company run by mother and son team Sanjay & Shashi Aggarwal (aka Mamma Spice & Baby Spice!). Sanjay and Shashi share a common goal: to honour their Indian heritage and make their ancestors proud. That they can inspire so many to create, authentic dishes in the process is a bonus! What started as a discussion over the kitchen table on Christmas Day 2012, Spice Kitchen has developed into a thriving small business that has never lost touch with its roots. We quickly realised that there was a huge appetite for our spice tins and sets. We’ve been humbled at how the public has taken our family and its values into their hearts."
Spice N Tice,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/spice-n-tice,http://www.spicentice.com/,"Making the best little spice kits, from natural ingredients. Our range has grown considerably since the last show. Not only can you get the classic spice kits & rubs that we have always been famous for, such as Chicken Tikka Masala, Korma, Tandoori etc, now we also have family favourites, such as meatballs, shepherds pie, burger & our famous gourmet chips & wedges seasoning. New for this year are our range of extreme curies, including, Vindaloo, Phaal & the mind blowing Carolina Reaper curry! Topped off with our popular gift sets, Chilli Rocks! & Licence To Grill - we have all the winning lines that foodies love!"
Spooner Industries Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/spooner-industries-ltd,https://www.spooner-food.com/,"Renowned for designing and engineering exceptional bread ovens Spooner are a well-established name across the food industry. Based in the UK Spooner work with a range of well-known bakeries and food producers to supply equipment that helps improve processes, production times and increases product quality. Spooner prides itself on offering equipment that gives bakers ultimate control over their processes with excellent energy efficiency."
St Ewe Free Range Eggs,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/st-ewe-free-range-eggs,https://steweeggs.com/,A Love of Eggs. A Passion for Welfare. An Obsession for Good Food & Nutrition.
St Michel Biscuits,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/st-michel-biscuits,http://www.stmichel.fr/,"INDEPENDENT, FAMILY-OWNED FRENCH COMPANYSINCE 1905, dedicated to making satisfying and delicious cookies and pastries with anartisan approach and consistently high quality. We work with passion to provide excellence, authenticity and emotion through ours products. Our mission is to pass on the pleasure of enjoying high-quality and tasty products to future generations, while respecting animal and environmental health and employee well-being."
St Pierre Groupe Limited,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/st-pierre-groupe-limited,https://stpierregroupe.com/,XXXXXXXXXXXXXXXXXXXXX
Stable Group,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/stable-group,https://www.stableprice.com/,"Stable has developed a technology allowing agribusinesses, food and drink manufacturers to manage exposures to volatile agricultural commodity prices. Stable’s contracts are linked to various reported agricultural commodity prices which match your physical exposure including fresh fruits and vegetables, juice, dairy, meat, nuts, packaging and more. This means that Stable can cover your exact commodity exposures in terms of quality, location and currency. Our index-based hedging solution is simple to use and backed by A rated reinsurers. Using a mixture of reported cash prices and insurance capital means Stable can protect food and agribusinesses in local, niche and untraded markets where in the past it has been difficult or in some cases impossible."
Star Modular Belting Limited,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/star-modular-belting-limited,http://www.starmodular.co.uk/,"We are the UK Distributors for Hongs Belt, the third largest modular belt company in the world. We hold comprehensive stocks of Belts and Plastic Chains in the UK and can supply the food processing industry high quality belts and chains at very competitive prices. Our belts have proved themselves in the field to have excellent life, often outlasting our competitors, so offering further savings above the initial price. Many of our styles are compatible with existing types enabling an easy change over and the chance to start saving quickly. We can quickly identify where we can save you money and look forward to the opportunity of quoting for your business"
Starbucks Ready to Drink,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/starbucks-ready-to-drink,https://starbucksrtd.com/uk/,coming soon
Stargazy Rum,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/stargazy-rum,https://stargazyrum.com/,Stargazy Cosmic Caramel is an indulgently moreish liqueur that takes rum to another dimension.
Sublime Flavoured Butter,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/sublime-butter,https://www.foodanddrinkexpo.co.uk/exhibitors-2021/#/exhibitors?areaId=dbe44556-cbf5-11ea-9bd3-000000000000,Coming Soon
SUEZ recycling and recovery UK,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/suez-recycling-and-recovery-uk,https://www.suez.co.uk/en-GB,"Part of the world-leading SUEZ group, SUEZ recycling and recovery has a proud history of delivering award-winning environmentally responsible recycling and waste management solutions to 30,000 customers across the public and private sector. Operating in over 300 locations throughout the UK, from household waste recycling centres, transfer stations and landfills, to energy-from-waste facilities, SUEZ provides an extensive range of managed services. The company continues to pioneer innovative technologies for the UK’s circular economy, helping to shape a sustainable environment, now. For more information, visit suez.co.uk."
Sugden Food Processing Equipment,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/sugden-food-processing-equipment,https://www.sugden.ltd.uk/,Sudgen Ltd were formed in 1973 and in the period since our formation have worked extremely hard to develop our equipment and relationships with our customers.
Supplements Direct,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/supplements-direct,http://www.supplementsdirect.com/,"Supplements Direct ® is a leading brand of affordable sports nutrition and we sell the most popular highest selling sports and health nutrition throughout the UK .We supply expensive sports nutrition at affordable prices packaged in eye catching packaging that will stand out in your store . Products include Pre Workouts , BCAA supplements , Creatine supplements , Thermogenic supplements , flavoured BCAA powders and lots more .
Hydration Tabs are back here in stock , these are so popular in 3 great tasting flavours Cherry , Lemon& Lime , Orange Come and try them for yourself !
Our fantastic Vitamin range is called Vit Direct ® and comprises of a full range of the most popular and sort after vitamins in the UK . Supplied in big tubs with eye catching labels these are the go to product for anyone looking to sell vitamins . All supplied in line with GMP Quality assurance practices these vitamins offer high specifications at an affordable price . Come and See Us for a Chat !"
Suresite Group Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/suresite-group-ltd,https://www.suresite.co.uk/,Coming Soon
Sweet Revolution,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/sweet-revolution,http://www.sweetrevolution.co.uk/,"We’re passionate about making great tasting drinks to nourish your body and feed your soul! Founded by mum-of-two and naturopathic nutritionist Jane Nicholls, the company is based on her belief in natural, clean and wholesome food."
SwipeGuide,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/swipeguide,https://www.swipeguide.com/,Facilitate workforce excellence through digital standard work.
Swiss Foodcleaning AG,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/studer-maschinenbau-inc,https://foodcleaning.com/,Our mission is to make food safer in the most sustainable way using pure water technology.
SYSTEMPAK LTD,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/systempak-ltd,https://www.systempak.com/,"At SystemPAK, we specialise in the import and distribution of food containers. We currently stock 100+ different items and our product range is ever expanding. Some of our key product lines are tamper evident containers, food containers and top seal.
With the focus on sustainability and protecting our planets future. Although we do not currently stock any biodegradable packaging, we are proud to say our products are 100% recyclable and we are looking at providing biodegradable packaging in the future, to complement our existing product range.
SystemPAK’s knowledgeable dedicated team are on hand to assist with your requirements and any queries you may have to delivery top quality results every time. We believe that by focusing on providing a high level of commitment to our customers, this in turn improves your experience and journey with us that leads to excellent results and repeat business."
Tabladillo,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/tabladillo,https://www.tabladillo.es/en/,"TABLADILLO s.l. is a family run business specialized for over 50 years in the rearing, production and commercialization of Premium SUCKLING PIG from Spain / COCHINILLO DE SEGOVIA Quality Brand.See below description of our assortment.
1-Our Classic range comprises Top Quality Fresh (chilled) and Frozen WHOLE Suckling pigs (Cochinillo) and CUTS.
2- Our Ready-to-Cook Convenience Solution TO THE OVEN AND DONE.
3- LA QUINTA de Tabladillo, consisting of PRECOOKED Products out of Cochinillo"
Tapp'd Cocktails Limited,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/tappd-cocktails-limited,http://www.tappdcocktails.com/,"THE UK’S ONLY HANDCRAFTED READY TO DRINK COCKTAILS, BOTTLED USING ORGANIC, VEGAN & GLUTEN-FREE INGREDIENTS.
Launched in 2019 Tapp’d cocktails have taken the UK by storm with perfectly blended ready to drink cocktails that are delivered direct to your door."
Taste of Yorkshire,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/taste-of-yorkshire,http://tasteofyorkshire.uk/,"We are a Yorkshire based company producing a range of cheese nibbles and shortbread bites, ideal for farm shops,deli’s and hamper companies.
Our Cheesy Nibbles are baked with the finest natural ingredients avoiding the use of preservatives or additives - using traditional methods to encourage the nibbles to mature in flavour and texture, making them delicious as a biscuit for cheese or as a snack
Our shortbreads are great with a coffee or as part of an afternoon tea, see our New christmas range at the show"
Teal Patents,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/teal-patents,https://www.tealwash.com/,"Teal portable hand washing sinks just where you need them - breaking the chain of infection
As we see businesses opening again, and planning safer operations, the need for even more facilities to allow staff and customers to wash their hands is even greater.
Teal sinks are perfect for the food-related and catering industries, maintaining strict adherence to food safety regulations and helping to control COVID-19 infections, placed wherever needed and no plumbing needed.
Ideal for Street Food suppliers, retailers, farmers’ markets and kiosks, outside catering, fast food outlets, ice cream vendors, coffee kiosks and sandwich bars. Wall-mounted, mains-powered, free-standing hand wash stations and vehicle-mounted units are available.
Not relying on existing plumbing, all staff can have access to sinks that keep high standards of hand hygiene at all times. Simple to use and maintain can be placed to allow customers to use their own sink to wash their hands before or after eating."
Tek-Dry Systems Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/tek-dry-systems-ltd,http://www.tek-dry.com/,"Established in 1990, Tek-Dry Systems are a leading supplier of bespoke, thermal process equipment, including a range of high-quality industrial food drying equipment. Our products have a global reach and many examples of our expertise can be seen up and running in countries such as the USA and Australia."
Teknomek Industries Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/teknomek-industries-ltd,https://www.teknomek.co.uk/,Teknomek is the UK’s leading manufacturer and supplier of hygienic stainless steel equipment and furniture.
Tenuta Marmorelle A Taste of Italy,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/tenuta-marmorelle-a-taste-of-italy,https://tenutamarmorelle.com/,"Tenuta Marmorelle is a producer of award winning ZERO Extra Virgin Olive Oil. We are a family business and have just celebrated 7 years of supplying our customers with the best quality products possible from Italy. We visit Italy and all our suppliers regularly to make sure the products is kept to our high standards.
Along with the oil we also import: Gluten Free Pasta, Pasta, Fresh Pasta, Pasta Sauces, Balsamic Vinegar, Breadsticks and Flat Breads, Antipasti Items, Charcuterie Products, Panettone, Christmas Items and Hampers, Wine and Prosecco, Truffle Products and much more.
Our products are stored in Thatcham and distributed throughout the UK either next day or within 48 hours. We work directly with our customers to build a good relationship and help with tasting days, staff training and any other way we can support our customers.
If you are looking for a specific product from Italy and can’t find it then contact us and we will use our network to find it for you."
Tenzing Natural Energy,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/tenzing-natural-energy,https://tenzingnaturalenergy.com/,coming soon
Terminix,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/terminix,https://www.terminixuk.com/,"Terminix UK Limited has over 40 years of experience in delivering national Pest Management Service.
Our parent company Terminix Global Holdings, Inc. acquired the business in October 2019 and has a turnover of $1.5bn. The company provides pest management services in 24 countries and territories, the company visits more than 50,000 homes and business every day.
We provide pest control services across the UK for a variety of market sectors that include food manufacturing, food retail, residential, public sector and local authorities, property management, healthcare, distribution / transport and logistics, general retail, education, and hospitality sectors.
Our comprehensive range of pest control services includes rodent control, bird control, insect control and wildlife management."
The Barcode Warehouse,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-barcode-warehouse,https://www.thebarcodewarehouse.co.uk/,"The Barcode Warehouse is the UK’s leading specialist provider of barcode, RFID and enterprise mobility solutions. We’re a UK family business with more than 30 years’ experience and a reputation for exceptional customer service. With our food and beverage technology & software solutions, you can eradicate manual, time-intensive paper records and enable full traceability throughout your procedures."
The Bio-D Company Limited,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-bio-d-company-limited,https://biod.co.uk/,"THE ETHICALLY MOTIVATED COMPANY THAT PRODUCES WONDERFUL NATURAL CLEANING PRODUCTS IN THE UK
We use natural, plant based ingredients that are cruelty free, vegan and ethically sourced to bring you the Bio-D range of cleaning products that help you to clean without compromise! We have introduced bottles across our range made from 100% recycled plastic packaging waste and we make all of our products right here in our Hull factory."
The Edwards Potato Vodka Company,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-edwards-potato-vodka-company,https://www.edwards1902.co.uk/,"Founded by a team of people with more than a century of potato growing heritage, Elsham Wold Distillery is located in the heart of the countryside, on the border of Yorkshire & Lincolnshire; close to where the base ingredient for our spirit – the King Edward potato – was first cultivated in 1902. Grown by four generations of our founders’ families and known for its superior eating qualities, the King Edward Potato was given royal assent by King Edward VII in the year of his coronation."
The Fine Cheese Co. & Artisan Biscuits,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-fine-cheese-co-artisan-biscuits,https://www.finecheese.co.uk/,"Artisan Biscuits and The Fine Cheese Co. may differ in name, but we have a shared history and set of values. We are two companies with one aim: to make and sell only what we believe in. Biscuits, cheese, and partners for cheese that have been made with skill and care in a traditional way."
The Food Machinery Company Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-food-machinery-company-ltd,https://www.foodmc.com/,"Established in 1973, the Food Machinery Company was originally founded as a service and engineering company and has evolved to become a high quality food machinery and packaging supplier with a key emphasis on after-sales support."
The Fresh Fish Shop,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-fresh-fish-shop,https://www.thefreshfishshop.com/,"We began packaging our fish for retail in 2013 for HISBE, an ethical supermarket in Brighton, and since then we have grown to supply a wide selection of delicatessens, farm shops and independent grocery stores, as well as a number of award-winning online retailers. You can rest assured we are committed to only sourcing from sustainable fish stocks and using low environmental impact packaging, which has been welcomed by eco-conscious shoppers. Our product range includes an extensive selection of white and oily fish, RSPCA-approved Scottish Loch Duart Salmon and Chalk Stream Trout, Organic Cornish Rope Grown Mussels, dressed crabs and crab meats (all freshly picked by hand and unpasteurised), prawns, and a large range of smoked fish. We make our own range of award-winning smoked fish pates and have a wide range of convenience-led ‘oven-ready’ and ‘pack to pan’ marinated fish dishes in recyclable trays, filling a gap in the market for premium, sustainably-sourced ‘meals in minutes’."
The Gael Spirits Company,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-gael-spirits-company,https://www.thegael.co.uk/,"The Gael Signature Scottish Gin is distilled five times from malted barley, using a bespoke copper hybrid pot and column still, producing a pure and premium quality spirit. Authenticity comes from being created, distilled and produced in Scotland with a compelling back story, inspired by the internationally acclaimed Scottish fiddle tune The Gael. The addition of 10 botanicals including Scottish heather gives the gin a citrus/heather aroma followed by a subtle juniper/slightly spicy flavour and a smooth warm finish.
Distinctly Scottish Notes"
The Gorgeous Food Co,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-gorgeous-food-co,https://www.gorgeousfoodcompany.co.uk/,"The Gorgeous Food Company is a speciality & fine food wholesale distributor delivering speciality & fine food products to delicatessens, farm shops, butchers and independent food stores across the UK."
The Great British Pantry,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-great-british-pantry,https://www.cottagedelight.co.uk/great-british-pantry,"The Great British Pantry is a secondary brand owned by Cottage Delight Limited, targeting the convenience sector. The brand is passionate about British made products, using traditional flavours and methods to create a great sense of nostalgia. We offer everyday luxury with attention to detail, made by real people using recipes not formulas. The Great British Pantry is a curator of quality, giving shoppers reassurance of value and consistency. Our range includes preserves, marmalades, curds, chutneys, pickles, condiments, sauces and much more."
The Jersey Oyster Company,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-jersey-oyster-company,https://jerseyoyster.com/,"The Jersey Oyster Company is a 3rd generation oyster and mussel farm on the island of Jersey (Channel Islands). The company maintains a 55-hectare beach concession for the production of oysters and mussels a short distance from the farm’s shore based production facility, growing steadily in recent years it is now the largest oyster producer in the British Isles."
The Ochil Fudge Pantry,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-ochil-fudge-pantry,https://www.ochilfudgepantry.co.uk/,"The home of great Scottish fudge. We are Scotland’s premier artisan fudge maker, with 14 Great Taste Awards and an unbeatable range of luxurious flavours. From traditional bars to our unique build-a-box Gift Packs, our traditionally handcrafted fudge truly delivers on taste and texture."
The Old Curiosity Distillery Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-old-curiosity-distillery-ltd,https://secretgardendistillery.co.uk/,"In 2012, co-founder Hamish Martin and his wife Liberty bought a derelict 7.5 acre plot of land on the outskirts of Edinburgh, it was there they laid the roots of The Secret Herb Garden. 
The couples dream was to create a green space that allowed people to wander freely and enjoy the subtle magic that nature offers. The Secret Herb Garden has over 600 naturally grown and tended varieties of herbs
As a Herbologist, Hamish spent his time experimenting with the botanicals he so carefully and lovingly nurtured. It was from this exploration into the botanicals that he discovered something that you can’t experience by reading books; the true magic of nature. 
With this new found knowledge and his past in the drinks industry, Hamish created a range of 100% natural gins, using the botanicals he had grown in his own sacred space."
The Original Baker Limited,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-original-baker-limited,http://www.theoriginalbaker.co.uk/,"The Original Baker UK specialise in exceptional pastries! Our hand-crafted products are created in a traditional & time-honoured way. We produce high quality raw frozen pastry products, ready to be baked off to ensure freshness. We supply to eminent farm shops, deli’s & eateries across the UK."
The Posh Pig,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-posh-pig,http://www.theposhpig.com/,"We are The Posh Pig, creators of double cooked, premium Pork Crackling. We use only the finest ingredients to create what we deem to be Porky Perfection!
Our range of Pork Crackling is currently available in 5 unique flavours; Original (lightly salted), BBQ Bacon Rib, Honey & Mustard, Peri Peri and Chorizo.
We come from a family of Pork Scratching manufacturers and therefore feel we have the expertise and passion required to create the perfect snack!
Our range of Pork Crackling is Double hand-cooked, developed over 4 generations, slow-cooked by hand in small batches, delivering a premium, gourmet product of outstanding quality. We have traceability of all our ingredients and we use only the finest of ingredients to create a Pork snack that is Porkfection!
Our Pork Crackling is low carb and high in protein, in addition we do not use any MSG or HVP, our snack is free from artificial flavours or colours. Available in 5 flavours!"
The Ribble Valley Gin Co Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-ribble-valley-gin-co-ltd,http://www.ribblevalleygin.co.uk/,"Tucked away in an old stone outhouse is a micro distillery that is producing some of the best quality craft gin around.
Producing 50 bottles of gin per batch, using pure spring water from a private estate in the Trough of Bowland and the finest natural botanicals
The Ribble Valley Gin Co, founded by young couple Justine & Luke, produce small batch artisan gin in their distillery based on Longridge, Lancashire."
The Shetland Distillery Company,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-shetland-distillery-company,http://www.shetlandreel.com/,Coming Soon
The Sweet Potato Spirit Company Limited,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-sweet-potato-spirit-company-limited,https://www.thesweetpotatospiritcompany.com/,"Many moons ago – in a speakeasy far, far away – thirsty drinkers lined up around the block for a sip of their neighbourhood bootleggers’ latest concoctions, with prohibition in full swing traditional distilling methods had all but dried up. Even the most basic ingredients were in short supply. But that wasn’t going to stop master moonshiners. Adversity became the mother of invention.
Each and every one of their spirits starts their journey on their farm where they hand-pick only the best sweet potatoes. Once back at base their expert distilling team combine those methods passed down through the generations along with their clever modern techniques and using copper pot stills that could tell a story or two – to unlock flavours more than a hundred years in the making. These aren’t just any drinks. These are Sweet Potato Spirits. With Spirit.
Don’t Just take their word for it.
Find your perfect spirit with S.P & join the revolution."
The Vegetarian Society,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-vegetarian-society,http://www.vegsoc.org/approved,coming soon
The Welsh Sausage Co Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-welsh-sausage-co-ltd,https://langfordswelshsausage.co.uk/,"We started making sausages with a hand blender 39 years ago, and in 2003, due to a great demand for our products; we opened a purpose-built sausage factory in Mid-Wales. Working with British sourced produce we manufacture over one million sausages a day. Our products are always original for our customers, and they themselves have become market leaders. We enter our products into British competitions regularly and we have won many accolades. Each day we are contacted by countries worldwide following our constantly growing and forever positive reputation. We aim to deliver not only the best products but the best service. Food for thought. It has been proven that eating high-quality food, is a key feature for the development of neuroplasticity within our future leaders. It is satisfying to know we are playing our role in encouraging and developing the brains of our future."
This is Cumbria (sponsored by Cartmell Shepherd),https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/thomas-jardine-co-this-is-cumbria,https://www.thisiscumbria.co.uk/,Coming soon
